time,M01.VELOC,M02.VELOC,M03.VELOC,M04.VELOC,M05.VELOC,M06.VELOC,M07.VELOC,M08.VELOC,M11.VELOC,M12.VELOC,PIC_6101.PV(Bar),PIC_6101.SP(Bar),PIC_6101.MV(%),LIC_3101.PV(%),LIC_3101.SP(%),LIC_3101.MV(%),PIC_3101.PV(Bar),PIC_3101.SP(Bar),PIC_3101.MV(%),FIT_5101.PV(Ton/h),LIT_3101.PV(%),PIT_2101.PV(Bar),PIT_6101.PV(mm2H2O),TT_2101.PV(ºC),TT_5101.PV(ºC),TT_6101.PV(ºC),TT_6102.PV(ºC),TT_6103.PV(ºC),FIC_2101.PV(m3/h),FIC_2101.SP(m3/h),FIC_2101.MV(%),AUXILIAR_VAZAO_COMPENSADA,FIT_5101.PV(kg/s),PIT_6101.PV(Pa),FIC_2101.PV(kg/s),FIC_2101.SP(kg/s)
7996,11.536,6.299,9.001,0,0,0,0,0,0,0,-4.988,-5.03,19.23,69.495,58,0,8.273,8,15,0.062,69.495,6.488,-4.999,60.254,175.163,33.333,428.082,107.861,0.016,0,73,0.053,0.0172222,-49.0234,0.00444444,0
7997,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,19.237,69.448,58,0,8.273,8,15,0.063,69.448,6.488,-5.002,60.27,175.163,33.333,427.908,107.861,0.016,0,73,0.053,0.0175,-49.0529,0.00444444,0
7998,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,19.24,69.416,58,0,8.273,8,15,0.063,69.416,6.489,-5.009,60.254,175.163,33.333,427.995,107.861,0.016,0,73,0.053,0.0175,-49.1215,0.00444444,0
7999,11.55,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,19.248,69.379,58,0,8.271,8,15.009,0.063,69.379,6.491,-4.999,60.27,175.163,33.333,427.778,107.861,0.016,0,73,0.053,0.0175,-49.0234,0.00444444,0
8000,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.252,69.365,58,0,8.27,8,15.044,0.063,69.365,6.492,-5.013,60.27,175.163,33.333,427.561,107.861,0.016,0,73,0.053,0.0175,-49.1607,0.00444444,0
8001,11.55,6.321,9.016,0,0,0,0,0,0,0,-4.999,-5.03,19.256,69.365,58,0,8.27,8,15.023,0.063,69.365,6.489,-4.999,60.254,175.163,33.333,427.648,107.861,0.016,0,73,0.053,0.0175,-49.0234,0.00444444,0
8002,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.259,69.372,58,0,8.27,8,15,0.062,69.368,6.487,-5.013,60.254,175.163,33.333,427.344,107.78,0.016,0,73,0.053,0.0172222,-49.1607,0.00444444,0
8003,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.262,69.365,58,0,8.27,8,15,0.063,69.365,6.488,-5.013,60.254,175.163,33.333,427.214,107.78,0.016,0,73,0.054,0.0175,-49.1607,0.00444444,0
8004,11.55,6.321,9.016,0,0,0,0,0,0,0,-4.999,-5.03,19.267,69.361,58,0,8.269,8,15.024,0.062,69.361,6.489,-4.999,60.254,175.163,33.333,427.083,107.78,0.016,0,73,0.053,0.0172222,-49.0234,0.00444444,0
8005,11.565,6.299,9.001,0,0,0,0,0,0,0,-4.991,-5.03,19.274,69.332,58,0,8.27,8,15,0.062,69.332,6.486,-4.991,60.254,175.163,33.333,427.04,107.78,0.016,0,73,0.053,0.0172222,-48.945,0.00444444,0
8006,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,19.275,69.318,58,0,8.269,8,15.004,0.062,69.318,6.485,-5.006,60.254,175.179,33.48,427.083,107.78,0.016,0,73,0.053,0.0172222,-49.0921,0.00444444,0
8007,11.565,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,19.281,69.296,58,0,8.269,8,15,0.062,69.296,6.488,-4.999,60.156,175.179,33.48,426.997,107.78,0.016,0,73,0.053,0.0172222,-49.0234,0.00444444,0
8008,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,19.283,69.3,58,0,8.268,8,15.031,0.061,69.3,6.487,-5.024,60.156,175.179,33.48,426.823,107.78,0.016,0,73,0.052,0.0169444,-49.2686,0.00444444,0
8009,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,19.28,69.3,58,0,8.268,8,15.01,0.061,69.3,6.486,-5.042,60.156,175.163,33.48,426.78,107.78,0.016,0,73,0.052,0.0169444,-49.4451,0.00444444,0
8010,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.285,69.296,58,0,8.268,8,15,0.061,69.296,6.488,-5.02,60.156,175.163,33.48,426.215,107.699,0.016,0,73,0.052,0.0169444,-49.2294,0.00444444,0
8011,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.285,69.285,58,0,8.268,8,15,0.061,69.285,6.488,-5.031,60.156,175.163,33.447,426.215,107.699,0.016,0,73,0.052,0.0169444,-49.3373,0.00444444,0
8012,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.287,69.246,58,0,8.268,8,15,0.061,69.246,6.484,-5.031,60.156,175.163,33.333,426.172,107.715,0.016,0,73,0.052,0.0169444,-49.3373,0.00444444,0
8013,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.285,69.206,58,0,8.267,8,15.004,0.062,69.206,6.48,-5.038,60.156,175.163,33.333,425.868,107.699,0.016,0,73,0.053,0.0172222,-49.4059,0.00444444,0
8014,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.284,69.195,58,0,8.267,8,15,0.062,69.195,6.48,-5.031,60.254,175.163,33.333,425.781,107.715,0.016,0,73,0.053,0.0172222,-49.3373,0.00444444,0
8015,11.565,6.321,9.016,0,0,0,0,0,0,0,-5.067,-5.03,19.279,69.173,58,0,8.266,8,15.03,0.062,69.173,6.481,-5.067,60.27,175.163,33.333,425.694,107.699,0.016,0,73,0.053,0.0172222,-49.6903,0.00444444,0
8016,11.565,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,19.276,69.166,58,0,8.266,8,15.021,0.062,69.166,6.482,-5.06,60.27,175.163,33.333,425.434,107.699,0.016,0,73,0.053,0.0172222,-49.6216,0.00444444,0
8017,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.071,-5.03,19.267,69.151,58,0,8.266,8,15,0.062,69.151,6.487,-5.071,60.156,175.163,33.333,425.304,107.699,0.016,0,73,0.053,0.0172222,-49.7295,0.00444444,0
8018,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.078,-5.03,19.259,69.141,58,0,8.266,8,15,0.062,69.141,6.482,-5.078,60.156,175.163,33.333,425.174,107.699,0.016,0,73,0.053,0.0172222,-49.7982,0.00444444,0
8019,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.071,-5.03,19.255,69.141,58,0,8.266,8,15,0.062,69.137,6.484,-5.071,60.156,175.163,33.48,425.13,107.699,0.016,0,73,0.053,0.0172222,-49.7295,0.00444444,0
8020,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,19.249,69.148,58,0,8.265,8,15.015,0.062,69.148,6.478,-5.06,60.156,175.016,33.48,424.87,107.699,0.016,0,73,0.053,0.0172222,-49.6216,0.00444444,0
8021,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,19.244,69.148,58,0,8.265,8,15,0.062,69.148,6.481,-5.06,60.156,175.016,33.48,424.74,107.699,0.016,0,73,0.053,0.0172222,-49.6216,0.00444444,0
8022,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.243,69.148,58,0,8.264,8,15.044,0.062,69.148,6.478,-5.046,60.156,175.016,33.48,424.609,107.699,0.016,0,73,0.053,0.0172222,-49.4844,0.00444444,0
8023,11.536,6.321,9.016,0,0,0,0,0,0,0,-5.06,-5.03,19.238,69.137,58,0,8.265,8,15,0.062,69.137,6.475,-5.053,60.156,175.016,33.48,424.523,107.699,0.016,0,73,0.053,0.0172222,-49.553,0.00444444,0
8024,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.234,69.126,58,0,8.264,8,15.018,0.062,69.13,6.478,-5.049,60.156,175.016,33.48,424.436,107.633,0.016,0,73,0.053,0.0172222,-49.5138,0.00444444,0
8025,11.536,6.321,9.016,0,0,0,0,0,0,0,-5.031,-5.03,19.232,69.108,58,0,8.263,8,15.03,0.063,69.108,6.479,-5.031,60.156,175.016,33.48,424.349,107.633,0.016,0,73,0.054,0.0175,-49.3373,0.00444444,0
8026,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.232,69.09,58,0,8.263,8,15.011,0.063,69.09,6.479,-5.024,60.156,175.016,33.48,424.132,107.633,0.016,0,73,0.054,0.0175,-49.2686,0.00444444,0
8027,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.235,69.083,58,0,8.263,8,15,0.063,69.083,6.484,-5.02,60.156,175.016,33.48,424.089,107.633,0.016,0,73,0.053,0.0175,-49.2294,0.00444444,0
8028,11.536,6.321,9.016,0,0,0,0,0,0,0,-5.024,-5.03,19.235,69.072,58,0,8.263,8,15,0.062,69.072,6.482,-5.038,60.156,175.016,33.333,423.958,107.633,0.016,0,73,0.053,0.0172222,-49.4059,0.00444444,0
8029,11.536,6.299,9.016,0,0,0,0,0,0,0,-5.02,-5.03,19.237,69.068,58,0,8.262,8,15.021,0.061,69.068,6.48,-5.02,60.156,175.016,33.333,423.915,107.633,0.016,0,73,0.052,0.0169444,-49.2294,0.00444444,0
8030,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.239,69.061,58,0,8.262,8,15,0.061,69.061,6.48,-5.02,59.993,175.016,33.333,423.828,107.633,0.016,0,73,0.052,0.0169444,-49.2294,0.00444444,0
8031,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,19.245,69.018,58,0,8.262,8,15,0.058,69.018,6.481,-5.006,59.993,175.016,33.333,423.264,107.633,0.016,0,73,0.049,0.0161111,-49.0921,0.00444444,0
8032,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.247,68.971,58,0,8.263,8,15,0.048,68.971,6.487,-5.024,59.993,175.163,33.333,423.134,107.633,0.016,0,73,0.041,0.0133333,-49.2686,0.00444444,0
8033,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.247,68.967,58,0,8.264,8,15,0.046,68.967,6.489,-5.031,59.993,175.163,33.333,423.047,107.633,0.016,0,73,0.039,0.0127778,-49.3373,0.00444444,0
8034,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.248,68.989,58,0,8.266,8,15,0.042,68.989,6.488,-5.031,59.993,175.163,33.447,422.83,107.633,0.016,0,73,0.036,0.0116667,-49.3373,0.00444444,0
8035,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.247,68.996,58,0,8.266,8,15,0.039,68.996,6.491,-5.031,59.993,175.163,33.447,422.873,107.617,0.016,0,73,0.034,0.0108333,-49.3373,0.00444444,0
8036,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,19.245,68.971,58,0,8.267,8,15,0.038,68.971,6.485,-5.035,59.993,175.163,33.447,422.656,107.552,0.016,0,73,0.032,0.0105556,-49.3765,0.00444444,0
8037,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.247,68.891,58,0,8.267,8,15,0.037,68.891,6.487,-5.031,59.993,175.163,33.333,422.526,107.552,0.016,0,73,0.031,0.0102778,-49.3373,0.00444444,0
8038,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.246,68.855,58,0,8.268,8,15,0.037,68.855,6.487,-5.031,59.993,175.163,33.333,422.309,107.552,0.016,0,73,0.031,0.0102778,-49.3373,0.00444444,0
8039,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,19.246,68.79,58,0,8.268,8,15,0.035,68.79,6.491,-5.024,59.993,175.163,33.333,422.266,107.552,0.016,0,73,0.03,0.00972222,-49.2686,0.00444444,0
8040,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.247,68.772,58,0,8.268,8,15,0.035,68.772,6.492,-5.02,59.993,175.163,33.333,422.135,107.552,0.016,0,73,0.03,0.00972222,-49.2294,0.00444444,0
8041,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.248,68.775,58,0,8.268,8,15,0.035,68.775,6.491,-5.031,59.88,175.163,33.333,421.918,107.552,0.016,0,73,0.03,0.00972222,-49.3373,0.00444444,0
8042,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.249,68.779,58,0,8.268,8,15,0.035,68.779,6.491,-5.024,59.88,175.163,33.333,421.832,107.471,0.016,0,73,0.03,0.00972222,-49.2686,0.00444444,0
8043,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.251,68.79,58,0,8.268,8,15,0.035,68.79,6.489,-5.013,59.88,175.098,33.333,421.615,107.471,0.016,0,73,0.03,0.00972222,-49.1607,0.00444444,0
8044,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.256,68.761,58,0,8.268,8,15,0.034,68.761,6.486,-5.006,59.88,175.098,33.333,421.484,107.471,0.016,0,73,0.029,0.00944444,-49.0921,0.00444444,0
8045,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.255,68.732,58,0,8.268,8,15,0.034,68.732,6.484,-5.024,59.88,175.098,33.333,421.398,107.471,0.016,0,73,0.029,0.00944444,-49.2686,0.00444444,0
8046,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.257,68.692,58,0,8.268,8,15,0.034,68.692,6.488,-5.013,59.88,175.098,33.333,421.267,107.471,0.016,0,73,0.029,0.00944444,-49.1607,0.00444444,0
8047,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,19.257,68.681,58,0,8.268,8,15,0.034,68.681,6.489,-5.024,59.88,175.098,33.447,421.094,107.471,0.016,0,73,0.029,0.00944444,-49.2686,0.00444444,0
8048,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.259,68.696,58,0,8.268,8,15,0.033,68.689,6.489,-5.02,59.88,175.098,33.447,420.964,107.471,0.016,0,73,0.028,0.00916667,-49.2294,0.00444444,0
8049,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.259,68.739,58,0,8.269,8,15,0.033,68.739,6.489,-5.035,59.88,175.098,33.447,420.833,107.471,0.016,0,73,0.028,0.00916667,-49.3765,0.00444444,0
8050,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.258,68.764,58,0,8.268,8,15,0.033,68.764,6.488,-5.038,59.88,175.098,33.447,420.833,107.471,0.016,0,73,0.028,0.00916667,-49.4059,0.00444444,0
8051,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.255,68.761,58,0,8.268,8,15,0.033,68.761,6.493,-5.053,59.993,175.081,33.447,420.182,107.471,0.016,0,73,0.028,0.00916667,-49.553,0.00444444,0
8052,11.55,6.299,9.001,0,0,0,0,0,0,0,-5.064,-5.03,19.248,68.736,58,0,8.268,8,15,0.032,68.736,6.492,-5.064,59.993,175.098,33.447,420.009,107.471,0.016,0,73,0.027,0.00888889,-49.6609,0.00444444,0
8053,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.078,-5.03,19.242,68.717,58,0,8.268,8,15,0.033,68.717,6.493,-5.078,59.993,175.081,33.447,419.922,107.471,0.016,0,73,0.028,0.00916667,-49.7982,0.00444444,0
8054,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.071,-5.03,19.233,68.685,58,0,8.269,8,15,0.032,68.685,6.489,-5.071,59.88,175.098,33.447,419.748,107.471,0.016,0,73,0.027,0.00888889,-49.7295,0.00444444,0
8055,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.067,-5.03,19.229,68.674,58,0,8.268,8,15,0.032,68.674,6.492,-5.067,59.88,175.098,33.447,419.705,107.471,0.016,0,73,0.027,0.00888889,-49.6903,0.00444444,0
8056,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.056,-5.03,19.224,68.667,58,0,8.269,8,15,0.032,68.667,6.495,-5.046,59.88,175.098,33.447,419.401,107.471,0.016,0,73,0.027,0.00888889,-49.4844,0.00444444,0
8057,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.221,68.66,58,0,8.269,8,15,0.032,68.66,6.494,-5.053,59.88,175.098,33.447,419.444,107.406,0.016,0,73,0.027,0.00888889,-49.553,0.00444444,0
8058,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.216,68.645,58,0,8.269,8,15,0.032,68.645,6.497,-5.038,59.993,174.854,33.333,419.184,107.389,0.016,0,73,0.027,0.00888889,-49.4059,0.00444444,0
8059,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.21,68.634,58,0,8.269,8,15,0.031,68.634,6.497,-5.053,59.993,174.854,33.333,418.967,107.406,0.016,0,73,0.027,0.00861111,-49.553,0.00444444,0
8060,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.209,68.638,58,0,8.27,8,15,0.031,68.638,6.492,-5.046,59.993,174.854,33.333,418.924,107.406,0.016,0,73,0.027,0.00861111,-49.4844,0.00444444,0
8061,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.206,68.638,58,0,8.269,8,15,0.031,68.638,6.495,-5.038,59.88,175.081,33.333,418.62,107.406,0.016,0,73,0.027,0.00861111,-49.4059,0.00444444,0
8062,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.202,68.627,58,0,8.27,8,15,0.031,68.627,6.493,-5.049,59.88,175.098,33.333,418.359,107.324,0.016,0,73,0.027,0.00861111,-49.5138,0.00444444,0
8063,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.199,68.62,58,0,8.269,8,15,0.031,68.62,6.488,-5.053,59.88,175.098,33.333,418.359,107.324,0.016,0,73,0.027,0.00861111,-49.553,0.00444444,0
8064,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.056,-5.03,19.193,68.58,58,0,8.269,8,15,0.031,68.58,6.494,-5.056,59.88,175.016,33.333,418.142,107.324,0.016,0,73,0.027,0.00861111,-49.5824,0.00444444,0
8065,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.067,-5.03,19.184,68.547,58,0,8.27,8,15,0.031,68.547,6.489,-5.067,59.88,175.016,33.333,417.882,107.324,0.016,0,73,0.027,0.00861111,-49.6903,0.00444444,0
8066,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.067,-5.03,19.18,68.537,58,0,8.27,8,15,0.031,68.537,6.493,-5.067,59.88,175.016,33.333,417.752,107.324,0.016,0,73,0.027,0.00861111,-49.6903,0.00444444,0
8067,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.174,68.54,58,0,8.269,8,15,0.031,68.54,6.493,-5.046,59.993,175.016,33.333,417.665,107.324,0.016,0,73,0.027,0.00861111,-49.4844,0.00444444,0
8068,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.064,-5.03,19.169,68.537,58,0,8.27,8,15,0.031,68.537,6.491,-5.064,59.993,175.016,33.333,417.622,107.324,0.016,0,73,0.027,0.00861111,-49.6609,0.00444444,0
8069,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.164,68.519,58,0,8.269,8,15,0.031,68.519,6.495,-5.053,59.993,175.016,33.447,417.405,107.243,0.016,0,73,0.027,0.00861111,-49.553,0.00444444,0
8070,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.162,68.497,58,0,8.27,8,15,0.032,68.497,6.492,-5.038,59.993,175.016,33.447,416.84,107.243,0.016,0,73,0.027,0.00888889,-49.4059,0.00444444,0
8071,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,19.162,68.49,58,0,8.27,8,15,0.032,68.49,6.489,-5.035,59.88,175.016,33.447,416.753,107.243,0.016,0,73,0.027,0.00888889,-49.3765,0.00444444,0
8072,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.165,68.479,58,0,8.27,8,15,0.032,68.479,6.491,-5.017,59.88,175.016,33.447,416.493,107.324,0.016,0,73,0.027,0.00888889,-49.2,0.00444444,0
8073,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,19.164,68.479,58,0,8.27,8,15,0.032,68.479,6.493,-5.031,59.88,175.016,33.447,416.406,107.324,0.016,0,73,0.027,0.00888889,-49.3373,0.00444444,0
8074,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.165,68.475,58,0,8.269,8,15,0.032,68.475,6.491,-5.027,59.88,175.016,33.447,416.189,107.324,0.016,0,73,0.027,0.00888889,-49.298,0.00444444,0
8075,11.506,6.299,9.001,0,0,0,0,0,0,0,-4.988,-5.03,19.173,68.479,58,0,8.27,8,15,0.033,68.479,6.489,-4.999,59.88,175.016,33.447,415.972,107.324,0.016,0,73,0.028,0.00916667,-49.0234,0.00444444,0
8076,11.506,6.299,9.001,0,0,0,0,0,0,0,-4.977,-5.03,19.179,68.471,58,0,8.27,8,15,0.033,68.471,6.488,-4.977,59.88,175.016,33.447,415.842,107.324,0.016,0,73,0.028,0.00916667,-48.8077,0.00444444,0
8077,11.521,6.299,9.001,0,0,0,0,0,0,0,-4.991,-5.03,19.189,68.446,58,0,8.269,8,15,0.032,68.446,6.491,-4.991,59.88,175.016,33.447,415.625,107.324,0.016,0,73,0.027,0.00888889,-48.945,0.00444444,0
8078,11.521,6.299,9.001,0,0,0,0,0,0,0,-4.97,-5.03,19.196,68.428,58,0,8.269,8,15,0.033,68.428,6.488,-4.977,59.88,175.016,33.447,415.495,107.243,0.016,0,73,0.028,0.00916667,-48.8077,0.00444444,0
8079,11.521,6.299,9.001,0,0,0,0,0,0,0,-4.984,-5.03,19.206,68.403,58,0,8.269,8,15,0.033,68.403,6.487,-4.98,59.88,175.016,33.447,415.321,107.21,0.016,0,73,0.028,0.00916667,-48.8371,0.00444444,0
8080,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,19.211,68.388,58,0,8.269,8,15,0.033,68.388,6.489,-5.009,59.88,175.016,33.333,414.974,107.21,0.016,0,73,0.028,0.00916667,-49.1215,0.00444444,0
8081,11.536,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,19.215,68.385,58,0,8.269,8,15,0.033,68.385,6.494,-4.999,59.88,175.016,33.333,414.931,107.21,0.016,0,73,0.028,0.00916667,-49.0234,0.00444444,0
8082,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,19.22,68.374,58,0,8.269,8,15,0.033,68.374,6.493,-5.013,59.88,175.016,33.333,414.583,107.21,0.016,0,73,0.028,0.00916667,-49.1607,0.00444444,0
8083,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.222,68.363,58,0,8.269,8,15,0.033,68.363,6.495,-5.017,59.88,175.016,33.447,414.627,107.21,0.016,0,73,0.028,0.00916667,-49.2,0.00444444,0
8084,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,19.222,68.359,58,0,8.269,8,15,0.033,68.359,6.499,-5.035,59.88,175.016,33.447,414.453,107.194,0.016,0,73,0.028,0.00916667,-49.3765,0.00444444,0
8085,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,19.219,68.352,58,0,8.269,8,15,0.033,68.352,6.497,-5.046,59.88,175.016,33.447,414.236,107.21,0.016,0,73,0.028,0.00916667,-49.4844,0.00444444,0
8086,11.536,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.216,68.345,58,0,8.269,8,15,0.033,68.345,6.497,-5.053,59.717,175.016,33.447,414.106,107.194,0.016,0,73,0.028,0.00916667,-49.553,0.00444444,0
8087,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.064,-5.03,19.207,68.345,58,0,8.269,8,15,0.033,68.345,6.497,-5.075,59.717,175.016,33.398,414.019,107.243,0.016,0,73,0.028,0.00916667,-49.7687,0.00444444,0
8088,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.056,-5.03,19.205,68.349,58,0,8.269,8,15,0.033,68.349,6.489,-5.056,59.717,175.016,33.285,413.932,107.243,0.016,0,73,0.028,0.00916667,-49.5824,0.00444444,0
8089,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.056,-5.03,19.198,68.349,58,0,8.269,8,15,0.033,68.349,6.491,-5.056,59.717,175.016,33.285,413.325,107.243,0.016,0,73,0.028,0.00916667,-49.5824,0.00444444,0
8090,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.064,-5.03,19.194,68.341,58,0,8.269,8,15,0.033,68.341,6.493,-5.064,59.717,175.016,33.285,413.325,107.243,0.016,0,73,0.028,0.00916667,-49.6609,0.00444444,0
8091,11.521,6.299,9.001,0,0,0,0,0,0,0,-5.067,-5.03,19.186,68.323,58,0,8.268,8,15,0.033,68.323,6.489,-5.067,59.717,175.016,33.447,412.934,107.243,0.016,0,73,0.028,0.00916667,-49.6903,0.00444444,0
8092,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.181,68.302,58,0,8.268,8,15,0.033,68.302,6.489,-5.053,59.717,175.016,33.447,412.76,107.243,0.016,0,73,0.028,0.00916667,-49.553,0.00444444,0
8093,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.178,68.291,58,0,8.269,8,15,0.033,68.291,6.493,-5.053,59.717,175.016,33.447,412.76,107.21,0.016,0,73,0.028,0.00916667,-49.553,0.00444444,0
8094,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.071,-5.03,19.17,68.283,58,0,8.269,8,15,0.033,68.283,6.495,-5.071,59.717,174.902,33.285,412.457,107.21,0.016,0,73,0.028,0.00916667,-49.7295,0.00444444,0
8095,11.506,6.299,9.001,0,0,0,0,0,0,0,-5.078,-5.03,19.161,68.287,58,0,8.268,8,15,0.033,68.287,6.494,-5.078,59.88,174.902,33.285,412.196,107.21,0.016,0,73,0.028,0.00916667,-49.7982,0.00444444,0
8096,11.492,6.299,9.001,0,0,0,0,0,0,0,-5.071,-5.03,19.156,68.287,58,0,8.268,8,15,0.033,68.287,6.493,-5.082,59.88,174.902,33.285,412.109,107.21,0.016,0,73,0.028,0.00916667,-49.8374,0.00444444,0
8097,11.492,6.299,9.001,0,0,0,0,0,0,0,-5.064,-5.03,19.15,68.276,58,0,8.268,8,15,0.033,68.276,6.489,-5.064,59.782,174.902,33.285,411.892,107.21,0.016,0,73,0.028,0.00916667,-49.6609,0.00444444,0
8098,11.492,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,19.147,68.269,58,0,8.268,8,15,0.033,68.269,6.485,-5.053,59.717,174.902,33.285,411.806,107.21,0.016,0,73,0.028,0.00916667,-49.553,0.00444444,0
8099,11.492,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,19.145,68.233,58,0,8.268,8,15,0.033,68.233,6.489,-5.042,59.717,174.902,33.285,411.589,107.21,0.016,0,73,0.028,0.00916667,-49.4451,0.00444444,0
8100,11.492,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,19.141,68.189,58,0,8.268,8,15,0.033,68.189,6.493,-5.049,59.717,174.902,33.285,411.285,107.194,0.016,0,73,0.028,0.00916667,-49.5138,0.00444444,0
