time,M01.VELOC,M02.VELOC,M03.VELOC,M04.VELOC,M05.VELOC,M06.VELOC,M07.VELOC,M08.VELOC,M11.VELOC,M12.VELOC,PIC_6101.PV(Bar),PIC_6101.SP(Bar),PIC_6101.MV(%),LIC_3101.PV(%),LIC_3101.SP(%),LIC_3101.MV(%),PIC_3101.PV(Bar),PIC_3101.SP(Bar),PIC_3101.MV(%),FIT_5101.PV(Ton/h),LIT_3101.PV(%),PIT_2101.PV(Bar),PIT_6101.PV(mm2H2O),TT_2101.PV(ºC),TT_5101.PV(ºC),TT_6101.PV(ºC),TT_6102.PV(ºC),TT_6103.PV(ºC),FIC_2101.PV(m3/h),FIC_2101.SP(m3/h),FIC_2101.MV(%),AUXILIAR_VAZAO_COMPENSADA,FIT_5101.PV(kg/s),PIT_6101.PV(Pa),FIC_2101.PV(kg/s),FIC_2101.SP(kg/s)
22985,30.652,20.984,29.985,0,48.069,13.491,23.987,15,41.99,11.997,-4.937,-5.03,51.184,57.997,58,50.658,10.575,10.5,50.019,3.738,57.997,9.487,-5.671,71.842,184.261,35.758,412.24,140.82,3.834,3.87,80.116,3.528,1.03833,-55.6135,1.065,1.075
22986,30.608,20.984,29.985,0,48.098,13.491,23.987,15,41.99,11.997,-5.364,-5.03,51.02,57.917,58,50.831,10.576,10.5,49.959,3.736,57.917,9.496,-5.393,71.842,184.261,35.84,412.24,140.853,3.835,3.902,80.163,3.525,1.03778,-52.8873,1.06528,1.08389
22987,30.549,20.969,29.941,0,48.142,13.491,23.958,15,41.99,11.997,-5.364,-5.03,51.02,57.867,58,51.049,10.576,10.5,49.959,3.735,57.867,9.503,-5.765,71.842,184.245,35.84,412.153,140.983,3.84,3.945,80.238,3.525,1.0375,-56.5353,1.06667,1.09583
22988,30.52,20.933,29.905,0,48.186,13.462,23.928,15,41.99,11.997,-5.201,-5.03,50.848,57.834,58,51.147,10.578,10.5,49.856,3.734,57.834,9.506,-5.201,71.842,184.261,35.84,412.023,140.983,3.853,3.963,80.313,3.524,1.03722,-51.0044,1.07028,1.10083
22989,30.41,20.933,29.905,0,48.215,13.462,23.928,15,41.99,11.997,-6.004,-5.03,50.681,57.845,58,51.115,10.578,10.5,49.848,3.734,57.845,9.51,-6.004,71.842,184.245,35.84,411.892,140.983,3.876,3.957,80.362,3.524,1.03722,-58.8791,1.07667,1.09917
22990,30.337,20.903,29.875,0,48.23,13.44,23.899,15,41.99,11.997,-6.004,-5.03,50.681,57.881,58,51.007,10.578,10.5,49.848,3.734,57.881,9.555,-5.744,71.842,184.245,35.84,411.849,140.983,3.899,3.936,80.385,3.525,1.03722,-56.3294,1.08306,1.09333
22991,30.256,20.859,29.788,0,48.252,13.396,23.833,15,41.99,11.997,-5.584,-5.03,50.444,57.867,58,51.054,10.581,10.5,49.742,3.745,57.867,9.545,-5.183,71.842,184.245,35.758,411.632,140.853,3.925,3.956,80.414,3.535,1.04028,-50.8279,1.09028,1.09889
22992,30.256,20.859,29.788,0,48.252,13.396,23.833,15,41.99,11.997,-5.183,-5.03,50.426,57.867,58,51.054,10.583,10.5,49.646,3.745,57.867,9.545,-5.183,71.842,184.245,35.758,411.632,140.853,3.925,3.956,80.414,3.535,1.04028,-50.8279,1.09028,1.09889
22993,30.183,20.815,29.722,0,48.325,13.367,23.789,15,41.99,11.997,-5.53,-5.03,50.339,57.776,58,51.327,10.584,10.5,49.638,3.783,57.776,9.555,-5.176,71.842,184.245,35.758,411.372,140.983,3.952,4.048,80.536,3.571,1.05083,-50.7592,1.09778,1.12444
22994,30.125,20.786,29.722,0,48.34,13.367,23.76,15,41.99,11.997,-5.176,-5.03,50.303,57.816,58,51.208,10.585,10.5,49.542,3.791,57.816,9.549,-5.65,71.842,184.245,35.758,411.285,141.048,3.971,4.033,80.572,3.579,1.05306,-55.4076,1.10306,1.12028
22995,30.103,20.764,29.663,0,48.34,13.352,23.73,15,41.99,11.997,-5.65,-5.03,50.203,57.925,58,50.882,10.586,10.5,49.49,3.805,57.925,9.55,-5.15,71.859,184.261,35.758,411.155,141.048,3.981,3.981,80.568,3.592,1.05694,-50.5042,1.10583,1.10583
22996,30.044,20.735,29.634,0,48.311,13.337,23.716,15,41.99,11.997,-5.805,-5.03,50.048,58.055,58,50.489,10.588,10.5,49.386,3.818,58.055,9.559,-5.657,71.842,184.261,35.758,411.024,141.064,3.993,3.915,80.523,3.604,1.06056,-55.4762,1.10917,1.0875
22997,30,20.691,29.575,0,48.267,13.308,23.65,15,41.99,11.997,-5.805,-5.03,50.048,58.138,58,50.287,10.588,10.5,49.386,3.826,58.138,9.53,-5.32,71.842,184.245,35.758,411.024,141.048,3.988,3.883,80.441,3.612,1.06278,-52.1714,1.10778,1.07861
22998,29.89,20.691,29.575,0,48.215,13.308,23.65,15,41.99,11.997,-5.302,-5.03,49.997,58.156,58,50.188,10.59,10.5,49.288,3.83,58.156,9.521,-6.004,71.859,184.245,35.758,410.851,141.064,3.974,3.869,80.366,3.617,1.06389,-58.8791,1.10389,1.07472
22999,29.846,20.691,29.553,0,48.186,13.308,23.65,15,41.99,11.997,-6.037,-5.03,49.823,58.12,58,50.297,10.59,10.5,49.279,3.834,58.12,9.518,-5.48,71.842,184.245,35.758,410.938,141.064,3.953,3.893,80.328,3.62,1.065,-53.7404,1.09806,1.08139
23000,29.773,20.676,29.524,0,48.186,13.293,23.621,15,41.99,11.997,-5.935,-5.03,49.601,58.062,58,50.47,10.591,10.5,49.214,3.835,58.062,9.51,-5.935,71.842,184.245,35.758,410.764,141.064,3.937,3.929,80.328,3.621,1.06528,-58.2025,1.09361,1.09139
23001,29.692,20.691,29.539,0,48.201,13.308,23.635,15,41.99,11.997,-5.935,-5.03,49.601,58.03,58,50.555,10.591,10.5,49.214,3.839,58.033,9.507,-5.675,71.842,184.261,35.758,410.72,141.064,3.923,3.95,80.349,3.624,1.06639,-55.6527,1.08972,1.09722
23002,29.648,20.691,29.539,0,48.215,13.293,23.635,15,41.99,11.997,-5.74,-5.03,49.394,58.033,58,50.555,10.59,10.5,49.239,3.839,58.033,9.514,-5.74,71.842,184.408,35.758,410.59,141.064,3.922,3.95,80.369,3.625,1.06639,-56.2902,1.08944,1.09722
23003,29.509,20.691,29.553,0,48.215,13.308,23.65,15,41.99,11.997,-5.393,-5.03,49.297,58.105,58,50.337,10.589,10.5,49.273,3.845,58.105,9.528,-5.754,71.842,184.521,35.758,410.503,141.064,3.92,3.912,80.367,3.63,1.06806,-56.4275,1.08889,1.08667
23004,29.421,20.676,29.524,0,48.215,13.293,23.621,15,41.99,11.997,-6.058,-5.03,49.189,58.131,58,50.26,10.59,10.5,49.219,3.847,58.131,9.528,-5.773,71.859,184.521,35.758,410.46,141.064,3.915,3.899,80.354,3.633,1.06861,-56.6138,1.0875,1.08306
23005,29.355,20.662,29.524,0,48.215,13.293,23.621,15,41.99,11.997,-5.773,-5.03,49.019,58.105,58,50.336,10.589,10.5,49.256,3.85,58.105,9.533,-5.697,71.859,184.521,35.775,410.373,141.064,3.911,3.917,80.357,3.635,1.06944,-55.8685,1.08639,1.08806
23006,29.282,20.662,29.509,0,48.23,13.279,23.621,15,41.99,11.997,-5.697,-5.03,48.924,58.026,58,50.576,10.59,10.5,49.2,3.853,58.026,9.53,-5.465,71.842,184.521,35.758,410.286,141.064,3.911,3.968,80.395,3.638,1.07028,-53.5933,1.08639,1.10222
23007,29.282,20.662,29.509,0,48.23,13.279,23.621,15,41.99,11.997,-5.465,-5.03,48.827,57.961,58,50.77,10.59,10.5,49.191,3.858,57.961,9.533,-5.295,71.842,184.521,35.758,410.286,141.048,3.916,4.012,80.461,3.643,1.07167,-51.9262,1.08778,1.11444
23008,29.224,20.662,29.495,0,48.325,13.279,23.606,15,41.99,11.997,-5.237,-5.03,48.702,57.91,58,50.922,10.59,10.5,49.17,3.866,57.91,9.588,-5.422,71.842,184.521,35.758,410.156,141.064,3.934,4.051,80.548,3.651,1.07389,-53.1717,1.09278,1.12528
23009,29.238,20.647,29.495,0,48.369,13.279,23.606,15,41.99,11.997,-5.237,-5.03,48.702,57.917,58,50.9,10.59,10.5,49.17,3.873,57.917,9.575,-5.103,71.842,184.521,35.758,410.069,141.048,3.957,4.053,80.612,3.657,1.07583,-50.0433,1.09917,1.12583
23010,29.172,20.647,29.48,0,48.384,13.279,23.591,15,41.99,11.997,-5.103,-5.03,48.719,57.982,58,50.704,10.59,10.5,49.16,3.883,57.982,9.578,-5.36,71.842,184.521,35.758,410.113,141.048,3.983,4.024,80.64,3.666,1.07861,-52.5636,1.10639,1.11778
23011,29.224,20.618,29.465,0,48.369,13.257,23.577,15,41.99,11.997,-5.36,-5.03,48.626,58.084,58,50.399,10.59,10.5,49.15,3.893,58.084,9.559,-5.1,71.842,184.521,35.758,410.069,141.064,3.995,3.972,80.62,3.675,1.08139,-50.0139,1.10972,1.10333
23012,29.114,20.603,29.436,0,48.34,13.242,23.547,15,41.99,11.997,-5.1,-5.03,48.666,58.181,58,50.105,10.591,10.5,49.097,3.902,58.181,9.559,-5.505,71.859,184.521,35.84,409.852,141.048,4.003,3.923,80.562,3.685,1.08389,-53.9856,1.11194,1.08972
23013,29.099,20.566,29.392,0,48.296,13.228,23.511,15,41.99,11.997,-5.563,-5.03,48.496,58.239,58,49.932,10.594,10.5,48.99,3.908,58.239,9.557,-5.349,71.842,184.521,35.84,409.766,141.064,4.001,3.895,80.49,3.691,1.08556,-52.4558,1.11139,1.08194
23014,29.055,20.566,29.392,0,48.252,13.228,23.511,15,41.99,11.997,-5.563,-5.03,48.496,58.286,58,49.789,10.594,10.5,48.99,3.911,58.286,9.546,-5.281,71.842,184.521,35.84,409.679,141.064,3.987,3.869,80.409,3.694,1.08639,-51.7889,1.1075,1.07472
23015,29.026,20.566,29.392,0,48.201,13.213,23.496,15,41.99,11.997,-5.454,-5.03,48.376,58.301,58,49.744,10.594,10.5,48.97,3.912,58.301,9.552,-5.454,71.842,184.521,35.84,409.549,141.064,3.968,3.861,80.344,3.694,1.08667,-53.4855,1.10222,1.0725
23016,28.96,20.566,29.37,0,48.171,13.213,23.496,15,41.99,11.997,-5.328,-5.03,48.279,58.315,58,49.698,10.594,10.5,48.959,3.914,58.315,9.518,-5.328,71.842,184.521,35.84,409.549,141.097,3.943,3.854,80.285,3.696,1.08722,-52.2498,1.09528,1.07056
23017,28.872,20.552,29.37,0,48.142,13.213,23.496,15,41.99,11.997,-5.628,-5.03,48.242,58.369,58,49.531,10.594,10.5,48.949,3.915,58.369,9.518,-5.501,71.842,184.521,35.84,409.375,141.097,3.894,3.821,80.186,3.696,1.0875,-53.9464,1.08167,1.06139
23018,28.857,20.581,29.421,0,48.113,13.228,23.511,15,41.99,11.997,-5.501,-5.03,48.121,58.351,58,49.584,10.592,10.5,48.983,3.912,58.351,9.494,-5.263,71.842,184.521,35.84,409.418,141.097,3.877,3.829,80.156,3.694,1.08667,-51.6124,1.07694,1.06361
23019,28.792,20.581,29.407,0,48.098,13.228,23.533,15,41.99,11.997,-5.263,-5.03,48.088,58.315,58,49.69,10.591,10.5,49.017,3.911,58.315,9.507,-5.57,71.842,184.521,35.84,409.375,141.097,3.856,3.849,80.157,3.693,1.08639,-54.623,1.07111,1.06917
23020,28.792,20.603,29.421,0,48.113,13.242,23.547,15,41.99,11.997,-5.57,-5.03,47.978,58.257,58,49.862,10.591,10.5,49.007,3.913,58.257,9.522,-5.15,71.842,184.521,35.84,409.245,141.097,3.844,3.885,80.189,3.695,1.08694,-50.5042,1.06778,1.07917
23021,28.733,20.566,29.392,0,48.142,13.228,23.511,15,41.99,11.997,-5.15,-5.03,47.995,58.21,58,50.002,10.591,10.5,48.995,3.915,58.21,9.516,-5.624,71.842,184.521,35.84,409.115,141.097,3.842,3.915,80.238,3.696,1.0875,-55.1526,1.06722,1.0875
23022,28.748,20.581,29.421,0,48.171,13.228,23.533,15,41.99,11.997,-4.948,-5.03,47.909,58.189,58,50.064,10.59,10.5,49.022,3.916,58.189,9.51,-4.948,71.842,184.521,35.84,408.984,141.097,3.848,3.929,80.289,3.697,1.08778,-48.5233,1.06889,1.09139
23023,28.689,20.566,29.392,0,48.201,13.213,23.496,15,41.99,11.997,-4.948,-5.03,47.909,58.185,58,50.074,10.59,10.5,49.022,3.916,58.185,9.52,-5.465,71.842,184.521,35.758,409.028,141.097,3.862,3.93,80.334,3.697,1.08778,-53.5933,1.07278,1.09167
23024,28.674,20.552,29.37,0,48.215,13.213,23.496,15,41.99,11.997,-5.465,-5.03,47.817,58.218,58,49.974,10.591,10.5,48.968,3.916,58.218,9.514,-5.143,71.842,184.521,35.758,408.898,141.097,3.874,3.91,80.356,3.697,1.08778,-50.4356,1.07611,1.08611
23025,28.66,20.552,29.37,0,48.201,13.213,23.496,15,41.99,11.997,-5.143,-5.03,47.793,58.25,58,49.875,10.591,10.5,48.958,3.914,58.25,9.513,-5.172,71.842,184.521,35.758,408.811,141.097,3.888,3.889,80.352,3.696,1.08722,-50.72,1.08,1.08028
23026,28.674,20.552,29.355,0,48.201,13.213,23.481,15,41.99,11.997,-4.919,-5.03,47.781,58.272,58,49.808,10.591,10.5,48.939,3.912,58.272,9.521,-4.919,71.842,184.375,35.758,408.811,141.097,3.894,3.874,80.338,3.694,1.08667,-48.2389,1.08167,1.07611
23027,28.689,20.552,29.355,0,48.186,13.213,23.481,15,41.99,11.997,-4.97,-5.03,47.817,58.275,58,49.796,10.591,10.5,48.928,3.916,58.275,9.556,-4.97,71.842,184.375,35.758,408.811,141.097,3.896,3.875,80.321,3.697,1.08778,-48.7391,1.08222,1.07639
23028,28.748,20.537,29.341,0,48.186,13.198,23.481,15,41.99,11.997,-4.81,-5.03,47.847,58.257,58,49.857,10.591,10.5,48.919,3.921,58.254,9.547,-4.619,71.842,184.375,35.758,408.681,141.178,3.891,3.893,80.317,3.703,1.08917,-45.2969,1.08083,1.08139
23029,28.762,20.522,29.312,0,48.186,13.184,23.452,15,41.99,11.997,-4.724,-5.03,47.927,58.268,58,49.812,10.592,10.5,48.866,3.924,58.268,9.549,-4.905,71.842,184.375,35.84,408.594,141.178,3.889,3.886,80.315,3.705,1.09,-48.1016,1.08028,1.07944
23030,28.806,20.508,29.312,0,48.186,13.184,23.452,15,41.99,11.997,-4.905,-5.03,47.935,58.315,58,49.668,10.594,10.5,48.81,3.927,58.315,9.549,-4.68,71.842,184.261,35.84,408.637,141.178,3.888,3.861,80.296,3.708,1.09083,-45.8951,1.08,1.0725
23031,28.806,20.493,29.282,0,48.157,13.184,23.423,15,41.99,11.997,-5.085,-5.03,48.017,58.369,58,49.502,10.594,10.5,48.792,3.927,58.369,9.553,-4.98,71.842,184.245,35.84,408.464,141.178,3.882,3.828,80.264,3.709,1.09083,-48.8371,1.07833,1.06333
23032,28.843,20.493,29.268,0,48.127,13.169,23.423,15,41.99,11.997,-5.085,-5.03,48.017,58.409,58,49.381,10.594,10.5,48.792,3.929,58.409,9.556,-4.724,71.842,184.245,35.84,408.464,141.178,3.873,3.806,80.216,3.711,1.09139,-46.3266,1.07583,1.05722
23033,28.821,20.464,29.238,0,48.098,13.154,23.394,15,41.99,11.997,-4.724,-5.03,48.062,58.464,58,49.215,10.595,10.5,48.737,3.93,58.464,9.556,-5.154,71.842,184.245,35.84,408.42,141.178,3.86,3.773,80.155,3.711,1.09167,-50.5435,1.07222,1.04806
23034,28.821,20.464,29.238,0,48.047,13.154,23.394,15,41.99,11.997,-4.926,-5.03,48.05,58.507,58,49.081,10.595,10.5,48.718,3.93,58.507,9.522,-4.926,71.842,184.261,35.758,408.464,141.178,3.846,3.747,80.093,3.712,1.09167,-48.3076,1.06833,1.04083
23035,28.843,20.464,29.224,0,48.018,13.154,23.379,15,41.99,11.997,-4.926,-5.03,48.05,58.525,58,49.024,10.595,10.5,48.718,3.927,58.525,9.514,-5.031,71.842,184.261,35.758,408.29,141.178,3.818,3.732,80.034,3.708,1.09083,-49.3373,1.06056,1.03667
23036,28.843,20.435,29.187,0,48.003,13.14,23.364,15,41.99,11.997,-5.013,-5.03,48.061,58.496,58,49.108,10.596,10.5,48.654,3.924,58.496,9.518,-5.013,71.842,184.245,35.758,408.203,141.178,3.788,3.746,80.013,3.706,1.09,-49.1607,1.05222,1.04056
23037,28.843,20.449,29.209,0,48.018,13.154,23.379,15,41.99,11.997,-5.053,-5.03,48.074,58.431,58,49.301,10.595,10.5,48.687,3.919,58.431,9.531,-5.053,71.842,184.245,35.758,408.116,141.178,3.766,3.779,80.027,3.701,1.08861,-49.553,1.04611,1.04972
23038,28.843,20.449,29.209,0,48.047,13.14,23.364,15,41.99,11.997,-4.977,-5.03,48.074,58.359,58,49.516,10.595,10.5,48.677,3.921,58.359,9.528,-5.031,71.842,184.245,35.758,408.073,141.162,3.758,3.824,80.073,3.703,1.08917,-49.3373,1.04389,1.06222
23039,28.857,20.449,29.209,0,48.083,13.14,23.364,15,41.99,11.997,-5.06,-5.03,48.084,58.297,58,49.697,10.595,10.5,48.666,3.922,58.297,9.531,-4.973,71.842,184.261,35.758,408.03,141.178,3.763,3.862,80.144,3.704,1.08944,-48.7685,1.04528,1.07278
23040,28.857,20.435,29.187,0,48.157,13.14,23.35,15,41.99,11.997,-5.169,-5.03,48.053,58.301,58,49.681,10.594,10.5,48.702,3.925,58.301,9.504,-4.962,71.842,184.261,35.758,407.899,141.178,3.798,3.862,80.254,3.707,1.09028,-48.6606,1.055,1.07278
23041,28.806,20.435,29.187,0,48.157,13.14,23.35,15,41.99,11.997,-4.962,-5.03,48.088,58.348,58,49.537,10.595,10.5,48.646,3.928,58.348,9.52,-5.342,71.842,184.261,35.758,407.813,141.243,3.818,3.835,80.259,3.709,1.09111,-52.3871,1.06056,1.06528
23042,28.843,20.398,29.172,0,48.157,13.14,23.35,15,41.99,11.997,-5.205,-5.03,48.033,58.391,58,49.427,10.595,10.5,48.636,3.93,58.384,9.515,-4.923,71.842,184.245,35.758,407.856,141.243,3.834,3.815,80.242,3.711,1.09167,-48.2781,1.065,1.05972
23043,28.806,20.398,29.143,0,48.127,13.125,23.313,15,41.99,11.997,-4.923,-5.03,48.061,58.409,58,49.348,10.596,10.5,48.582,3.932,58.409,9.512,-5.234,71.842,184.261,35.84,407.726,141.26,3.838,3.802,80.216,3.713,1.09222,-51.328,1.06611,1.05611
23044,28.821,20.369,29.114,0,48.113,13.125,23.313,15,41.99,11.997,-5.234,-5.03,48.015,58.413,58,49.335,10.596,10.5,48.572,3.929,58.413,9.51,-4.872,71.842,184.261,35.84,407.726,141.243,3.834,3.796,80.189,3.71,1.09139,-47.778,1.065,1.05444
23045,28.821,20.369,29.114,0,48.113,13.096,23.284,15,41.99,11.997,-4.872,-5.03,48.051,58.388,58,49.409,10.597,10.5,48.518,3.929,58.388,9.572,-5.089,71.842,184.261,35.84,407.769,141.243,3.832,3.811,80.175,3.711,1.09139,-49.906,1.06444,1.05861
23046,28.843,20.369,29.099,0,48.113,13.096,23.269,15,41.99,11.997,-4.8,-5.03,48.057,58.326,58,49.592,10.597,10.5,48.497,3.925,58.326,9.571,-4.879,71.842,184.245,35.84,407.899,141.26,3.826,3.843,80.185,3.707,1.09028,-47.8466,1.06278,1.0675
23047,28.843,20.354,29.099,0,48.142,13.096,23.269,15,41.99,11.997,-4.8,-5.03,48.057,58.257,58,49.794,10.597,10.5,48.497,3.927,58.257,9.574,-5.136,71.842,184.245,35.758,407.769,141.243,3.82,3.887,80.229,3.709,1.09083,-50.367,1.06111,1.07972
23048,28.821,20.339,29.07,0,48.171,13.074,23.254,15,41.99,11.997,-5.056,-5.03,48.044,58.174,58,50.043,10.598,10.5,48.433,3.929,58.174,9.574,-5.056,71.842,184.245,35.758,407.682,141.243,3.827,3.938,80.304,3.711,1.09139,-49.5824,1.06306,1.09389
23049,28.843,20.339,29.055,0,48.23,13.074,23.24,15,41.99,11.997,-5.056,-5.03,48.044,58.138,58,50.149,10.598,10.5,48.433,3.932,58.138,9.575,-4.98,71.842,184.261,35.758,407.682,141.243,3.841,3.961,80.384,3.713,1.09222,-48.8371,1.06694,1.10028
23050,28.821,20.325,29.026,0,48.267,13.059,23.225,15,41.99,11.997,-5.183,-5.03,48.036,58.145,58,50.126,10.598,10.5,48.414,3.941,58.145,9.567,-5.183,71.842,184.261,35.758,407.552,141.243,3.867,3.972,80.449,3.722,1.09472,-50.8279,1.07417,1.10333
23051,28.792,20.31,29.004,0,48.296,13.059,23.21,15,41.99,11.997,-5.002,-5.03,48.042,58.272,58,49.742,10.599,10.5,48.357,3.959,58.272,9.575,-5.234,71.842,184.261,35.758,407.465,141.243,3.912,3.907,80.483,3.739,1.09972,-51.328,1.08667,1.08528
23052,28.777,20.31,29.004,0,48.296,13.044,23.21,15,41.99,11.997,-5.179,-5.03,47.999,58.312,58,49.622,10.599,10.5,48.347,3.956,58.312,9.534,-5.194,71.842,184.261,35.758,407.422,141.243,3.926,3.88,80.447,3.736,1.09889,-50.9357,1.09056,1.07778
23053,28.777,20.31,29.004,0,48.267,13.044,23.21,15,41.99,11.997,-5.194,-5.03,47.973,58.312,58,49.622,10.599,10.5,48.336,3.956,58.312,9.534,-5.194,71.842,184.261,35.758,407.422,141.243,3.926,3.88,80.447,3.736,1.09889,-50.9357,1.09056,1.07778
23054,28.748,20.281,28.96,0,48.23,13.044,23.196,15,41.99,11.997,-5.078,-5.03,47.972,58.344,58,49.52,10.599,10.5,48.325,3.95,58.344,9.537,-5.245,71.842,184.245,35.758,407.335,141.243,3.916,3.854,80.358,3.731,1.09722,-51.4359,1.08778,1.07056
23055,28.718,20.266,28.96,0,48.186,13.03,23.167,15,41.99,11.997,-5.245,-5.03,47.926,58.362,58,49.463,10.6,10.5,48.271,3.949,58.362,9.538,-5.433,71.842,184.261,35.758,407.248,141.292,3.905,3.841,80.319,3.73,1.09694,-53.2795,1.08472,1.06694
23056,28.704,20.266,28.945,0,48.157,13.03,23.167,15,41.99,11.997,-5.418,-5.03,47.86,58.395,58,49.363,10.6,10.5,48.26,3.944,58.395,9.535,-5.234,71.859,184.245,35.758,407.248,141.292,3.887,3.816,80.272,3.725,1.09556,-51.328,1.07972,1.06
23057,28.674,20.251,28.916,0,48.127,13.015,23.13,15,41.99,11.997,-5.234,-5.03,47.836,58.438,58,49.23,10.601,10.5,48.204,3.94,58.438,9.512,-5.4,71.842,184.245,35.775,407.075,141.292,3.872,3.786,80.214,3.722,1.09444,-52.9559,1.07556,1.05167
23058,28.623,20.237,28.916,0,48.098,13,23.13,15,41.99,11.997,-5.4,-5.03,47.771,58.46,58,49.161,10.601,10.5,48.195,3.937,58.46,9.525,-5.295,71.842,184.261,35.84,406.988,141.292,3.856,3.769,80.159,3.719,1.09361,-51.9262,1.07111,1.04694
23059,28.594,20.237,28.901,0,48.069,13,23.115,15,41.99,11.997,-5.451,-5.03,47.653,58.467,58,49.137,10.601,10.5,48.174,3.934,58.467,9.519,-5.451,71.842,184.245,35.84,406.901,141.292,3.833,3.761,80.114,3.716,1.09278,-53.456,1.06472,1.04472
23060,28.55,20.237,28.901,0,48.047,13,23.115,15,41.99,11.997,-5.487,-5.03,47.583,58.46,58,49.156,10.601,10.5,48.163,3.931,58.46,9.515,-5.487,71.842,184.261,35.84,406.814,141.292,3.809,3.762,80.084,3.713,1.09194,-53.8091,1.05806,1.045
23061,28.535,20.2,28.872,0,48.047,12.986,23.086,15,41.99,11.997,-5.443,-5.03,47.538,58.438,58,49.218,10.602,10.5,48.108,3.928,58.438,9.512,-5.302,71.842,184.261,35.758,406.684,141.292,3.793,3.771,80.073,3.71,1.09111,-51.9949,1.05361,1.0475
23062,28.477,20.2,28.857,0,48.032,12.986,23.086,15,41.99,11.997,-5.306,-5.03,47.492,58.438,58,49.212,10.602,10.5,48.098,3.92,58.438,9.52,-5.292,71.842,184.261,35.758,406.684,141.292,3.769,3.763,80.067,3.703,1.08889,-51.8968,1.04694,1.04528
23063,28.455,20.215,28.872,0,48.032,13,23.101,15,41.99,11.997,-5.292,-5.03,47.442,58.464,58,49.132,10.602,10.5,48.087,3.918,58.464,9.515,-5.179,71.842,184.261,35.758,406.597,141.276,3.765,3.744,80.053,3.701,1.08833,-50.7886,1.04583,1.04
23064,28.44,20.186,28.843,0,48.018,12.986,23.071,15,41.99,11.997,-5.234,-5.03,47.422,58.478,58,49.086,10.601,10.5,48.121,3.917,58.478,9.55,-5.114,71.842,184.261,35.758,406.554,141.292,3.758,3.734,80.035,3.7,1.08806,-50.1512,1.04389,1.03722
23065,28.425,20.186,28.843,0,48.018,12.971,23.071,15,41.99,11.997,-5.114,-5.03,47.405,58.471,58,49.104,10.602,10.5,48.065,3.917,58.471,9.551,-5.136,71.842,184.245,35.758,406.467,141.292,3.75,3.738,80.03,3.701,1.08806,-50.367,1.04167,1.03833
23066,28.396,20.156,28.792,0,48.018,12.971,23.071,15,41.99,11.997,-5.136,-5.03,47.372,58.449,58,49.167,10.602,10.5,48.054,3.921,58.449,9.545,-5.165,71.859,184.245,35.758,406.467,141.292,3.743,3.754,80.038,3.704,1.08917,-50.6513,1.03972,1.04278
23067,28.381,20.156,28.792,0,48.032,12.957,23.042,15,41.99,11.997,-5.281,-5.03,47.296,58.427,58,49.229,10.603,10.5,47.989,3.922,58.427,9.541,-5.295,71.842,184.245,35.758,406.467,141.243,3.737,3.768,80.06,3.705,1.08944,-51.9262,1.03806,1.04667
23068,28.352,20.142,28.762,0,48.047,12.942,23.013,15,41.99,11.997,-5.393,-5.03,47.239,58.402,58,49.28,10.604,10.5,47.934,3.92,58.409,9.552,-5.393,71.842,184.245,35.758,406.337,141.243,3.738,3.776,80.085,3.703,1.08889,-52.8873,1.03833,1.04889
23069,28.323,20.112,28.733,0,48.069,12.927,22.983,15,41.99,11.997,-5.288,-5.03,47.201,58.398,58,49.31,10.605,10.5,47.879,3.919,58.398,9.557,-5.288,71.924,184.261,35.758,406.337,141.26,3.747,3.782,80.108,3.702,1.08861,-51.8576,1.04083,1.05056
23070,28.271,20.112,28.718,0,48.069,12.927,22.983,15,41.99,11.997,-5.288,-5.03,47.201,58.413,58,49.263,10.605,10.5,47.879,3.918,58.413,9.545,-5.389,71.924,184.245,35.758,406.293,141.243,3.756,3.771,80.117,3.702,1.08833,-52.848,1.04333,1.0475
23071,28.242,20.098,28.718,0,48.069,12.927,22.961,15,41.99,11.997,-5.255,-5.03,47.079,58.438,58,49.183,10.605,10.5,47.856,3.912,58.438,9.543,-5.306,71.924,184.261,35.758,406.293,141.243,3.758,3.748,80.109,3.696,1.08667,-52.0341,1.04389,1.04111
23072,28.213,20.098,28.718,0,48.047,12.927,22.961,15,41.99,11.997,-5.414,-5.03,47.016,58.46,58,49.116,10.605,10.5,47.845,3.909,58.46,9.524,-5.414,71.924,184.261,35.758,406.207,141.243,3.765,3.731,80.086,3.693,1.08583,-53.0932,1.04583,1.03639
23073,28.125,20.112,28.733,0,48.018,12.927,22.983,15,41.99,11.997,-5.36,-5.03,46.942,58.511,58,48.957,10.604,10.5,47.876,3.9,58.511,9.514,-5.512,71.842,184.245,35.775,406.207,141.292,3.746,3.691,80.006,3.685,1.08333,-54.0543,1.04056,1.02528
23074,28.125,20.083,28.704,0,48.003,12.913,22.947,15,41.99,11.997,-5.512,-5.03,46.873,58.511,58,48.957,10.605,10.5,47.821,3.9,58.511,9.514,-5.512,71.842,184.245,35.775,406.207,141.292,3.746,3.691,80.006,3.685,1.08333,-54.0543,1.04056,1.02528
23075,28.044,20.083,28.689,0,47.988,12.913,22.947,15,41.99,11.997,-5.451,-5.03,46.799,58.46,58,49.07,10.605,10.5,47.81,3.892,58.471,9.519,-5.454,71.842,184.375,35.758,406.076,141.292,3.719,3.706,79.981,3.677,1.08111,-53.4855,1.03306,1.02944
