time,M01.VELOC,M02.VELOC,M03.VELOC,M04.VELOC,M05.VELOC,M06.VELOC,M07.VELOC,M08.VELOC,M11.VELOC,M12.VELOC,PIC_6101.PV(Bar),PIC_6101.SP(Bar),PIC_6101.MV(%),LIC_3101.PV(%),LIC_3101.SP(%),LIC_3101.MV(%),PIC_3101.PV(Bar),PIC_3101.SP(Bar),PIC_3101.MV(%),FIT_5101.PV(Ton/h),LIT_3101.PV(%),PIT_2101.PV(Bar),PIT_6101.PV(mm2H2O),TT_2101.PV(ºC),TT_5101.PV(ºC),TT_6101.PV(ºC),TT_6102.PV(ºC),TT_6103.PV(ºC),FIC_2101.PV(m3/h),FIC_2101.SP(m3/h),FIC_2101.MV(%),AUXILIAR_VAZAO_COMPENSADA,FIT_5101.PV(kg/s),PIT_6101.PV(Pa),FIC_2101.PV(kg/s),FIC_2101.SP(kg/s)
18766,25.085,20.435,29.172,0,44.568,11.675,23.35,0,0,0,-4.868,-5.03,41.807,57.791,58,51.689,10.014,10.3,48.633,1.762,57.791,8.895,-4.868,49.723,182.568,49.154,483.42,119.141,2.13,2.1,74.286,1.626,0.489444,-47.7388,0.591667,0.583333
18767,25.1,20.42,29.172,0,44.568,11.675,23.35,0,0,0,-4.883,-5.03,41.841,57.776,58,51.735,10.015,10.3,48.629,1.768,57.776,8.902,-4.883,49.723,182.568,49.154,483.29,119.271,2.12,2.115,74.278,1.632,0.491111,-47.8859,0.588889,0.5875
18768,25.115,20.42,29.172,0,44.604,11.675,23.35,0,0,0,-4.944,-5.03,41.848,57.668,58,52.064,10.016,10.3,48.606,1.778,57.668,8.902,-4.883,49.723,182.568,49.154,483.116,119.287,2.112,2.192,74.346,1.641,0.493889,-47.8859,0.586667,0.608889
18769,25.144,20.398,29.143,0,44.678,11.66,23.313,0,0,0,-4.865,-5.03,41.886,57.534,58,52.469,10.018,10.3,48.556,1.783,57.534,8.914,-4.854,49.707,182.568,49.154,483.03,119.336,2.13,2.277,74.47,1.646,0.495278,-47.6015,0.591667,0.6325
18770,25.159,20.383,29.128,0,44.722,11.66,23.298,0,0,0,-4.821,-5.03,41.908,57.48,58,52.635,10.018,10.3,48.509,1.787,57.48,8.911,-4.821,49.674,182.568,49.154,483.03,119.417,2.146,2.314,74.549,1.649,0.496389,-47.2779,0.596111,0.642778
18771,25.181,20.369,29.114,0,44.802,11.646,23.284,0,0,0,-4.85,-5.03,41.949,57.451,58,52.725,10.021,10.3,48.53,1.79,57.451,8.883,-4.839,49.674,182.568,49.154,482.856,119.417,2.204,2.335,74.66,1.652,0.497222,-47.4544,0.612222,0.648611
18772,25.195,20.354,29.099,0,44.817,11.646,23.269,0,0,0,-4.879,-5.03,41.987,57.469,58,52.673,10.023,10.3,48.482,1.792,57.469,8.887,-4.879,49.674,182.568,49.154,482.943,119.417,2.244,2.326,74.683,1.654,0.497778,-47.8466,0.623333,0.646111
18773,25.21,20.354,29.084,0,44.802,11.631,23.269,0,0,0,-4.952,-5.03,42.004,57.548,58,52.438,10.024,10.3,48.478,1.803,57.548,8.893,-4.952,49.674,182.568,49.154,482.248,119.417,2.302,2.291,74.673,1.664,0.500833,-48.5625,0.639444,0.636389
18774,25.21,20.339,29.07,0,44.788,11.631,23.254,0,0,0,-5.013,-5.03,42.005,57.606,58,52.265,10.025,10.3,48.453,1.802,57.606,8.884,-5.013,49.674,182.568,49.154,482.292,119.417,2.313,2.255,74.639,1.664,0.500556,-49.1607,0.6425,0.626389
18775,25.195,20.339,29.07,0,44.722,11.631,23.254,0,0,0,-5.089,-5.03,41.992,57.682,58,52.041,10.026,10.3,48.447,1.8,57.682,8.88,-5.089,49.561,182.568,49.154,482.161,119.417,2.313,2.208,74.552,1.662,0.5,-49.906,0.6425,0.613333
18776,25.181,20.339,29.07,0,44.678,11.631,23.254,0,0,0,-5.165,-5.03,41.975,57.715,58,51.946,10.026,10.3,48.466,1.798,57.715,8.886,-5.147,49.561,182.568,49.04,482.075,119.417,2.286,2.187,74.47,1.66,0.499444,-50.4748,0.635,0.6075
18777,25.181,20.325,29.055,0,44.663,11.609,23.24,0,0,0,-5.103,-5.03,41.959,57.718,58,51.937,10.028,10.3,48.417,1.797,57.718,8.886,-5.103,49.561,182.568,49.04,482.075,119.417,2.264,2.184,74.442,1.659,0.499167,-50.0433,0.628889,0.606667
18778,25.159,20.339,29.07,0,44.648,11.631,23.254,0,0,0,-5.1,-5.03,41.942,57.726,58,51.918,10.028,10.3,48.454,1.793,57.726,8.893,-5.1,49.561,182.568,49.04,481.858,119.417,2.228,2.177,74.398,1.656,0.498056,-50.0139,0.618889,0.604722
18779,25.159,20.369,29.099,0,44.634,11.646,23.269,0,0,0,-5.089,-5.03,41.936,57.726,58,51.921,10.028,10.3,48.473,1.788,57.726,8.892,-4.991,49.561,182.568,49.04,481.641,119.417,2.196,2.172,74.375,1.651,0.496667,-48.945,0.61,0.603333
18780,25.159,20.369,29.114,0,44.619,11.646,23.284,0,0,0,-5.02,-5.03,41.938,57.729,58,51.911,10.028,10.3,48.512,1.785,57.729,8.886,-5.053,49.561,182.568,49.04,481.641,119.45,2.186,2.167,74.37,1.648,0.495833,-49.553,0.607222,0.601944
18781,25.159,20.42,29.158,0,44.619,11.66,23.328,0,0,0,-5.031,-5.03,41.94,57.765,58,51.804,10.028,10.3,48.531,1.78,57.765,8.883,-5.053,49.398,182.568,49.023,481.424,119.45,2.167,2.141,74.351,1.643,0.494444,-49.553,0.601944,0.594722
18782,25.159,20.398,29.143,0,44.604,11.66,23.313,0,0,0,-5.071,-5.03,41.927,57.805,58,51.74,10.027,10.3,48.568,1.774,57.787,8.911,-5.071,49.414,182.568,49.04,481.38,119.45,2.156,2.122,74.335,1.638,0.492778,-49.7295,0.598889,0.589444
18783,25.144,20.449,29.224,0,44.59,11.675,23.35,0,0,0,-5.129,-5.03,41.919,57.878,58,51.514,10.027,10.3,48.631,1.768,57.863,8.909,-5.103,49.414,182.568,49.04,481.25,119.466,2.138,2.071,74.277,1.633,0.491111,-50.0433,0.593889,0.575278
18784,25.115,20.493,29.268,0,44.524,11.704,23.379,0,0,0,-5.169,-5.03,41.892,57.939,58,51.286,10.026,10.3,48.712,1.762,57.939,8.904,-5.208,49.398,182.568,49.04,481.033,119.531,2.108,2.019,74.202,1.626,0.489444,-51.073,0.585556,0.560833
18785,25.115,20.508,29.297,0,44.495,11.719,23.438,0,0,0,-5.147,-5.03,41.853,57.95,58,51.255,10.024,10.3,48.837,1.759,57.95,8.897,-5.197,49.414,182.568,49.04,480.903,119.531,2.093,2.009,74.169,1.623,0.488611,-50.9652,0.581389,0.558056
18786,25.085,20.537,29.341,0,44.48,11.733,23.481,0,0,0,-5.154,-5.03,41.841,57.975,58,51.179,10.023,10.3,48.857,1.756,57.975,8.903,-5.197,49.414,182.568,48.991,480.816,119.531,2.046,1.992,74.121,1.621,0.487778,-50.9652,0.568333,0.553333
18787,25.085,20.566,29.392,0,44.465,11.748,23.511,0,0,0,-5.255,-5.03,41.792,57.993,58,51.125,10.021,10.3,49.03,1.753,57.993,8.902,-5.255,49.414,182.568,48.991,480.686,119.531,2.033,1.978,74.096,1.619,0.486944,-51.5339,0.564722,0.549444
18788,25.071,20.618,29.436,0,44.451,11.777,23.562,0,0,0,-5.161,-5.03,41.766,58.015,58,51.06,10.021,10.3,49.066,1.753,58.015,8.897,-5.161,49.414,182.568,48.991,480.512,119.531,1.996,1.965,74.072,1.618,0.486944,-50.6121,0.554444,0.545833
18789,25.042,20.632,29.465,0,44.451,11.792,23.591,0,0,0,-5.165,-5.03,41.75,57.99,58,51.137,10.02,10.3,49.13,1.757,57.99,8.854,-5.114,49.251,182.568,48.91,480.425,119.531,1.972,1.984,74.08,1.622,0.488056,-50.1512,0.547778,0.551111
18790,25.056,20.647,29.495,0,44.465,11.792,23.606,0,0,0,-5.006,-5.03,41.747,57.961,58,51.223,10.02,10.3,49.169,1.759,57.961,8.859,-5.046,49.251,182.568,48.926,480.382,119.661,1.964,2.006,74.103,1.624,0.488611,-49.4844,0.545556,0.557222
18791,25.042,20.632,29.48,0,44.48,11.792,23.591,0,0,0,-5.056,-5.03,41.741,57.885,58,51.452,10.021,10.3,49.143,1.768,57.885,8.866,-5.049,49.251,182.568,48.926,480.252,119.645,1.967,2.059,74.18,1.632,0.491111,-49.5138,0.546389,0.571944
18792,25.056,20.632,29.465,0,44.568,11.792,23.591,0,0,0,-5.049,-5.03,41.738,57.82,58,51.649,10.022,10.3,49.139,1.775,57.82,8.875,-5.027,49.251,182.568,48.926,480.122,119.661,1.991,2.105,74.281,1.639,0.493056,-49.298,0.553056,0.584722
18793,25.042,20.632,29.48,0,44.604,11.792,23.591,0,0,0,-5.042,-5.03,41.74,57.802,58,51.704,10.024,10.3,49.089,1.778,57.802,8.879,-5.042,49.251,182.568,48.926,480.122,119.645,2.008,2.118,74.327,1.641,0.493889,-49.4451,0.557778,0.588333
18794,25.027,20.618,29.451,0,44.619,11.777,23.562,0,0,0,-5.107,-5.03,41.726,57.813,58,51.672,10.025,10.3,49.066,1.784,57.813,8.88,-5.194,49.137,182.568,48.926,479.948,119.645,2.053,2.118,74.382,1.647,0.495556,-50.9357,0.570278,0.588333
18795,25.027,20.618,29.451,0,44.634,11.777,23.547,0,0,0,-5.071,-5.03,41.708,57.838,58,51.598,10.026,10.3,49.062,1.787,57.838,8.88,-5.089,49.137,182.568,48.926,479.384,119.727,2.094,2.107,74.39,1.65,0.496389,-49.906,0.581667,0.585278
18796,25.027,20.603,29.436,0,44.634,11.763,23.547,0,0,0,-5.089,-5.03,41.702,57.845,58,51.577,10.027,10.3,49.035,1.789,57.845,8.881,-5.129,49.137,182.568,48.926,479.384,119.727,2.106,2.105,74.387,1.651,0.496944,-50.2983,0.585,0.584722
18797,25.012,20.603,29.421,0,44.634,11.763,23.533,0,0,0,-5.179,-5.03,41.674,57.841,58,51.589,10.028,10.3,49.031,1.791,57.841,8.884,-5.179,49.137,182.568,48.926,479.297,119.727,2.113,2.109,74.384,1.654,0.4975,-50.7886,0.586944,0.585833
18798,25.012,20.566,29.392,0,44.634,11.748,23.511,0,0,0,-5.013,-5.03,41.683,57.809,58,51.688,10.03,10.3,48.983,1.793,57.809,8.881,-5.013,49.17,182.568,48.926,479.21,119.727,2.124,2.13,74.386,1.655,0.498056,-49.1607,0.59,0.591667
18799,24.998,20.566,29.392,0,44.648,11.748,23.511,0,0,0,-5.078,-5.03,41.66,57.758,58,51.843,10.031,10.3,48.977,1.794,57.758,8.887,-5.078,49.17,182.568,48.926,478.906,119.727,2.125,2.163,74.416,1.657,0.498333,-49.7982,0.590278,0.600833
18800,25.012,20.581,29.407,0,44.663,11.748,23.511,0,0,0,-4.984,-5.03,41.671,57.747,58,51.875,10.031,10.3,48.996,1.795,57.747,8.89,-4.984,49.17,182.568,48.91,478.819,119.759,2.13,2.17,74.433,1.658,0.498611,-48.8763,0.591667,0.602778
18801,25.012,20.603,29.421,0,44.678,11.763,23.533,0,0,0,-4.962,-5.03,41.686,57.722,58,51.954,10.031,10.3,49.033,1.789,57.722,8.923,-4.962,49.17,182.568,48.926,478.733,119.759,2.151,2.18,74.461,1.652,0.496944,-48.6606,0.5975,0.605556
18802,25.027,20.581,29.421,0,44.678,11.763,23.533,0,0,0,-4.955,-5.03,41.694,57.74,58,51.924,10.033,10.3,49.008,1.782,57.733,8.926,-4.868,49.17,182.568,48.926,478.429,119.759,2.166,2.167,74.463,1.646,0.495,-47.7388,0.601667,0.601944
18803,25.042,20.603,29.436,0,44.678,11.763,23.547,0,0,0,-4.883,-5.03,41.731,57.751,58,51.87,10.033,10.3,49.046,1.781,57.751,8.926,-4.883,49.137,182.568,48.91,478.429,119.759,2.176,2.155,74.451,1.644,0.494722,-47.8859,0.604444,0.598611
18804,25.071,20.618,29.451,0,44.663,11.777,23.547,0,0,0,-4.847,-5.03,41.751,57.784,58,51.775,10.033,10.3,49.064,1.774,57.784,8.92,-4.857,49.137,182.568,48.926,478.168,119.84,2.177,2.129,74.408,1.638,0.492778,-47.6309,0.604722,0.591389
18805,25.085,20.647,29.495,0,44.619,11.792,23.591,0,0,0,-4.818,-5.03,41.796,57.791,58,51.755,10.031,10.3,49.144,1.769,57.791,8.917,-4.85,49.137,182.568,48.926,477.995,119.84,2.168,2.12,74.364,1.634,0.491389,-47.5623,0.602222,0.588889
18806,25.1,20.662,29.509,0,44.619,11.814,23.606,0,0,0,-4.803,-5.03,41.839,57.78,58,51.789,10.031,10.3,49.182,1.766,57.78,8.918,-4.803,49.056,182.568,48.926,477.995,119.84,2.16,2.124,74.353,1.631,0.490556,-47.1013,0.6,0.59
18807,25.129,20.691,29.553,0,44.604,11.829,23.635,0,0,0,-4.807,-5.03,41.863,57.769,58,51.823,10.03,10.3,49.244,1.771,57.769,8.915,-4.807,49.056,182.568,48.942,477.734,119.84,2.141,2.135,74.346,1.635,0.491944,-47.1406,0.594722,0.593056
18808,25.144,20.691,29.575,0,44.604,11.829,23.65,0,0,0,-4.771,-5.03,41.912,57.784,58,51.781,10.03,10.3,49.281,1.771,57.784,8.883,-4.771,49.056,182.568,48.926,477.691,119.84,2.133,2.127,74.342,1.636,0.491944,-46.7875,0.5925,0.590833
18809,25.195,20.735,29.619,0,44.59,11.858,23.694,0,0,0,-4.702,-5.03,41.951,57.831,58,51.641,10.029,10.3,49.344,1.768,57.831,8.885,-4.68,49.056,182.568,48.926,477.431,119.84,2.121,2.099,74.322,1.633,0.491111,-45.8951,0.589167,0.583056
18810,25.225,20.75,29.648,0,44.59,11.843,23.679,0,0,0,-4.796,-5.03,42.011,57.878,58,51.501,10.03,10.3,49.337,1.772,57.878,8.885,-4.8,49.056,182.568,48.926,477.3,119.84,2.108,2.073,74.291,1.636,0.492222,-47.0719,0.585556,0.575833
18811,25.239,20.735,29.634,0,44.568,11.858,23.694,0,0,0,-4.818,-5.03,42.039,57.899,58,51.437,10.029,10.3,49.401,1.778,57.899,8.881,-4.839,49.056,182.568,48.926,477.214,119.889,2.101,2.065,74.275,1.642,0.493889,-47.4544,0.583611,0.573611
18812,25.254,20.735,29.619,0,44.553,11.858,23.694,0,0,0,-4.883,-5.03,42.092,57.888,58,51.471,10.031,10.3,49.371,1.78,57.888,8.881,-4.883,49.056,182.568,48.926,477.04,119.954,2.08,2.074,74.267,1.644,0.494444,-47.8859,0.577778,0.576111
18813,25.269,20.735,29.634,0,44.568,11.858,23.716,0,0,0,-4.832,-5.03,42.115,57.874,58,51.515,10.031,10.3,49.39,1.781,57.874,8.886,-4.868,49.056,182.568,48.926,476.476,119.954,2.07,2.084,74.278,1.645,0.494722,-47.7388,0.575,0.578889
18814,25.283,20.75,29.663,0,44.59,11.873,23.73,0,0,0,-4.854,-5.03,42.135,57.831,58,51.646,10.031,10.3,49.409,1.781,57.831,8.884,-4.955,49.056,182.568,48.926,476.432,119.954,2.07,2.11,74.315,1.645,0.494722,-48.592,0.575,0.586111
18815,25.283,20.75,29.648,0,44.604,11.858,23.716,0,0,0,-5.009,-5.03,42.136,57.816,58,51.69,10.033,10.3,49.403,1.78,57.816,8.886,-5.009,49.056,182.568,48.926,476.259,119.954,2.073,2.118,74.336,1.644,0.494444,-49.1215,0.575833,0.588333
18816,25.298,20.764,29.663,0,44.619,11.873,23.73,0,0,0,-4.952,-5.03,42.145,57.831,58,51.648,10.033,10.3,49.422,1.778,57.831,8.883,-4.886,49.056,182.568,48.926,476.128,119.954,2.087,2.108,74.354,1.642,0.493889,-47.9153,0.579722,0.585556
18817,25.313,20.786,29.678,0,44.604,11.873,23.745,0,0,0,-4.926,-5.03,42.181,57.878,58,51.508,10.033,10.3,49.459,1.778,57.878,8.884,-4.941,49.137,182.568,48.926,475.955,119.954,2.102,2.08,74.337,1.642,0.493889,-48.4547,0.583889,0.577778
18818,25.313,20.786,29.692,0,44.59,11.887,23.76,0,0,0,-4.959,-5.03,42.198,57.914,58,51.433,10.033,10.3,49.497,1.778,57.903,8.881,-4.959,49.137,182.568,48.926,475.781,119.954,2.102,2.065,74.318,1.642,0.493889,-48.6312,0.583889,0.573611
18819,25.342,20.786,29.692,0,44.553,11.887,23.76,0,0,0,-4.825,-5.03,42.24,57.95,58,51.293,10.034,10.3,49.49,1.78,57.95,8.929,-4.825,49.137,182.568,48.926,475.608,119.954,2.09,2.039,74.271,1.644,0.494444,-47.3171,0.580556,0.566389
18820,25.364,20.801,29.707,0,44.553,11.887,23.774,0,0,0,-4.789,-5.03,42.268,57.946,58,51.304,10.034,10.3,49.509,1.782,57.946,8.922,-4.789,49.137,182.568,48.926,475.521,120.068,2.079,2.043,74.256,1.646,0.495,-46.964,0.5775,0.5675
18821,25.378,20.801,29.692,0,44.553,11.887,23.76,0,0,0,-4.818,-5.03,42.294,57.928,58,51.359,10.035,10.3,49.502,1.783,57.928,8.917,-4.89,49.137,182.568,48.91,475.174,120.068,2.057,2.055,74.255,1.646,0.495278,-47.9545,0.571389,0.570833
18822,25.408,20.786,29.692,0,44.553,11.887,23.76,0,0,0,-4.861,-5.03,42.316,57.935,58,51.337,10.035,10.3,49.52,1.783,57.935,8.916,-4.81,49.137,182.568,48.926,474.957,120.068,2.044,2.051,74.262,1.647,0.495278,-47.17,0.567778,0.569722
18823,25.408,20.815,29.736,0,44.553,11.902,23.789,0,0,0,-4.933,-5.03,42.352,57.957,58,51.272,10.035,10.3,49.559,1.781,57.957,8.924,-4.933,49.137,182.568,48.926,474.87,120.117,2.042,2.035,74.257,1.645,0.494722,-48.3762,0.567222,0.565278
18824,25.422,20.815,29.722,0,44.539,11.902,23.789,0,0,0,-5.002,-5.03,42.36,58.004,58,51.131,10.036,10.3,49.552,1.781,58.004,8.914,-5.002,49.137,182.568,48.926,474.653,120.117,2.036,2.007,74.234,1.645,0.494722,-49.0529,0.565556,0.5575
18825,25.422,20.815,29.722,0,44.524,11.887,23.789,0,0,0,-4.984,-5.03,42.373,58.033,58,51.045,10.037,10.3,49.526,1.783,58.033,8.927,-4.977,49.137,182.568,48.926,474.436,120.117,2.019,1.992,74.213,1.647,0.495278,-48.8077,0.560833,0.553333
18826,25.437,20.801,29.707,0,44.524,11.887,23.774,0,0,0,-5.035,-5.03,42.379,58.037,58,51.034,10.038,10.3,49.519,1.783,58.037,8.889,-4.991,49.137,182.568,48.926,474.349,120.117,2.01,1.99,74.206,1.647,0.495278,-48.945,0.558333,0.552778
18827,25.422,20.801,29.707,0,44.509,11.887,23.774,0,0,0,-4.991,-5.03,42.38,58.037,58,51.034,10.038,10.3,49.537,1.782,58.037,8.892,-5.064,49.137,182.568,48.926,474.045,120.117,1.998,1.99,74.197,1.646,0.495,-49.6609,0.555,0.552778
18828,25.437,20.801,29.707,0,44.509,11.887,23.774,0,0,0,-5.02,-5.03,42.381,58.051,58,50.989,10.039,10.3,49.531,1.785,58.051,8.89,-5.02,49.137,182.568,48.91,473.828,120.117,1.993,1.982,74.193,1.648,0.495833,-49.2294,0.553611,0.550556
18829,25.422,20.815,29.736,0,44.509,11.902,23.789,0,0,0,-5.132,-5.03,42.352,58.073,58,50.924,10.04,10.3,49.522,1.784,58.073,8.897,-5.132,49.17,182.568,48.926,473.611,120.199,1.98,1.969,74.185,1.648,0.495556,-50.3277,0.55,0.546944
18830,25.393,20.815,29.736,0,44.509,11.902,23.789,0,0,0,-5.143,-5.03,42.337,58.084,58,50.891,10.04,10.3,49.541,1.787,58.084,8.89,-5.154,49.17,182.568,48.926,473.177,120.264,1.972,1.965,74.177,1.651,0.496389,-50.5435,0.547778,0.545833
18831,25.378,20.83,29.736,0,44.495,11.902,23.804,0,0,0,-5.23,-5.03,42.297,58.091,58,50.869,10.04,10.3,49.578,1.788,58.091,8.884,-5.226,49.17,182.568,48.926,473.09,120.345,1.97,1.962,74.173,1.652,0.496667,-51.2496,0.547222,0.545
18832,25.342,20.845,29.773,0,44.495,11.902,23.804,0,0,0,-5.252,-5.03,42.272,58.109,58,50.814,10.04,10.3,49.594,1.789,58.109,8.893,-5.237,49.17,182.568,48.926,472.96,120.345,1.96,1.951,74.166,1.652,0.496944,-51.3574,0.544444,0.541944
18833,25.342,20.845,29.788,0,44.48,11.917,23.833,0,0,0,-5.179,-5.03,42.238,58.163,58,50.65,10.04,10.3,49.632,1.792,58.163,8.886,-5.143,49.17,182.568,48.926,472.656,120.345,1.955,1.922,74.137,1.656,0.497778,-50.4356,0.543056,0.533889
18834,25.327,20.845,29.773,0,44.465,11.902,23.818,0,0,0,-5.19,-5.03,42.206,58.196,58,50.551,10.041,10.3,49.626,1.791,58.196,8.885,-5.19,49.17,182.568,48.844,472.526,120.345,1.949,1.902,74.111,1.655,0.4975,-50.8965,0.541389,0.528333
18835,25.313,20.859,29.802,0,44.465,11.917,23.818,0,0,0,-5.15,-5.03,42.201,58.207,58,50.517,10.041,10.3,49.642,1.792,58.207,8.885,-5.075,49.17,182.568,48.844,472.352,120.345,1.931,1.895,74.079,1.655,0.497778,-49.7687,0.536389,0.526389
18836,25.313,20.845,29.788,0,44.451,11.902,23.818,0,0,0,-5.053,-5.03,42.195,58.196,58,50.549,10.042,10.3,49.635,1.792,58.196,8.893,-5.078,49.17,182.568,48.844,472.222,120.345,1.914,1.902,74.08,1.656,0.497778,-49.7982,0.531667,0.528333
18837,25.327,20.859,29.802,0,44.48,11.917,23.833,0,0,0,-5.024,-5.03,42.2,58.124,58,50.766,10.041,10.3,49.698,1.795,58.124,8.929,-4.97,49.137,182.568,48.844,471.875,120.378,1.895,1.949,74.126,1.659,0.498611,-48.7391,0.526389,0.541389
18838,25.342,20.874,29.832,0,44.524,11.931,23.862,0,0,0,-4.926,-5.03,42.222,58.03,58,50.981,10.042,10.3,49.689,1.804,58.03,8.929,-4.868,49.137,182.617,48.844,471.528,120.378,1.902,2,74.209,1.667,0.501111,-47.7388,0.528333,0.555556
18839,25.364,20.874,29.817,0,44.553,11.917,23.848,0,0,0,-4.89,-5.03,42.257,57.99,58,51.166,10.043,10.3,49.681,1.806,57.99,8.927,-4.89,49.137,182.601,48.844,471.441,120.378,1.914,2.04,74.263,1.669,0.501667,-47.9545,0.531667,0.566667
18840,25.378,20.859,29.802,0,44.634,11.917,23.833,0,0,0,-4.944,-5.03,42.265,57.907,58,51.416,10.043,10.3,49.698,1.815,57.907,8.942,-4.897,49.137,182.601,48.844,471.224,120.378,1.969,2.098,74.384,1.677,0.504167,-48.0232,0.546944,0.582778
18841,25.378,20.859,29.788,0,44.663,11.917,23.833,0,0,0,-4.886,-5.03,42.301,57.874,58,51.514,10.046,10.3,49.648,1.822,57.874,8.942,-4.886,49.137,182.601,48.844,471.094,120.378,1.996,2.125,74.431,1.684,0.506111,-47.9153,0.554444,0.590278
18842,25.393,20.83,29.758,0,44.707,11.902,23.818,0,0,0,-4.926,-5.03,42.312,57.852,58,51.579,10.047,10.3,49.622,1.841,57.852,8.943,-4.926,49.056,182.568,48.844,470.877,120.378,2.063,2.157,74.509,1.702,0.511389,-48.3076,0.573056,0.599167
18843,25.408,20.83,29.773,0,44.707,11.902,23.804,0,0,0,-4.937,-5.03,42.335,57.874,58,51.515,10.048,10.3,49.612,1.844,57.874,8.951,-4.97,48.942,182.568,48.844,470.703,120.492,2.115,2.147,74.537,1.704,0.512222,-48.7391,0.5875,0.596389
18844,25.422,20.815,29.736,0,44.707,11.902,23.789,0,0,0,-4.897,-5.03,42.355,57.888,58,51.472,10.05,10.3,49.561,1.843,57.888,8.942,-4.897,48.91,182.568,48.844,470.573,120.492,2.139,2.137,74.529,1.703,0.511944,-48.0232,0.594167,0.593611
18845,25.452,20.815,29.722,0,44.692,11.902,23.789,0,0,0,-4.8,-5.03,42.386,57.892,58,51.463,10.05,10.3,49.58,1.838,57.892,8.915,-4.821,48.91,182.568,48.844,470.226,120.492,2.156,2.13,74.505,1.698,0.510556,-47.2779,0.598889,0.591667
18846,25.452,20.801,29.707,0,44.692,11.887,23.774,0,0,0,-4.883,-5.03,42.424,57.881,58,51.496,10.052,10.3,49.528,1.837,57.881,8.911,-4.883,48.91,182.568,48.844,470.226,120.492,2.157,2.136,74.497,1.698,0.510278,-47.8859,0.599167,0.593333
18847,25.452,20.801,29.707,0,44.692,11.887,23.774,0,0,0,-5.056,-5.03,42.421,57.863,58,51.552,10.053,10.3,49.519,1.836,57.863,8.917,-5.056,48.91,182.568,48.844,469.618,120.492,2.153,2.147,74.492,1.697,0.51,-49.5824,0.598056,0.596389
18848,25.437,20.786,29.678,0,44.692,11.873,23.745,0,0,0,-5.147,-5.03,42.403,57.874,58,51.52,10.055,10.3,49.448,1.835,57.874,8.91,-5.078,48.828,182.568,48.844,469.444,120.492,2.146,2.139,74.487,1.696,0.509722,-49.7982,0.596111,0.594167
18849,25.437,20.764,29.663,0,44.678,11.873,23.73,0,0,0,-5.158,-5.03,42.383,57.881,58,51.499,10.056,10.3,49.439,1.833,57.881,8.924,-5.158,48.828,182.568,48.844,469.358,120.492,2.146,2.132,74.48,1.694,0.509167,-50.5827,0.596111,0.592222
18850,25.393,20.75,29.663,0,44.678,11.873,23.73,0,0,0,-5.299,-5.03,42.326,57.914,58,51.402,10.058,10.3,49.429,1.828,57.914,8.914,-5.299,48.828,182.568,48.844,469.141,120.492,2.133,2.109,74.461,1.69,0.507778,-51.9654,0.5925,0.585833
18851,25.364,20.75,29.663,0,44.663,11.873,23.745,0,0,0,-5.31,-5.03,42.297,57.961,58,51.261,10.058,10.3,49.447,1.819,57.961,8.916,-5.295,48.714,182.568,48.844,468.837,120.492,2.121,2.07,74.416,1.682,0.505278,-51.9262,0.589167,0.575
18852,25.342,20.786,29.678,0,44.634,11.873,23.76,0,0,0,-5.263,-5.03,42.246,57.986,58,51.185,10.059,10.3,49.481,1.814,57.986,8.916,-5.263,48.714,182.568,48.844,468.75,120.492,2.116,2.051,74.385,1.677,0.503889,-51.6124,0.587778,0.569722
18853,25.313,20.786,29.678,0,44.619,11.873,23.745,0,0,0,-5.273,-5.03,42.219,58.015,58,51.098,10.059,10.3,49.454,1.806,58.015,8.915,-5.339,48.714,182.568,48.844,468.49,120.492,2.092,2.026,74.331,1.669,0.501667,-52.3577,0.581111,0.562778
18854,25.298,20.801,29.722,0,44.59,11.887,23.774,0,0,0,-5.295,-5.03,42.157,58.033,58,51.044,10.058,10.3,49.533,1.8,58.033,8.915,-5.263,48.714,182.568,48.844,468.359,120.573,2.074,2.009,74.302,1.664,0.5,-51.6124,0.576111,0.558056
18855,25.254,20.815,29.736,0,44.539,11.902,23.789,0,0,0,-5.331,-5.03,42.092,58.105,58,50.826,10.058,10.3,49.564,1.795,58.105,8.946,-5.331,48.714,182.568,48.844,468.186,120.573,2.041,1.96,74.238,1.659,0.498611,-52.2793,0.566944,0.544444
18856,25.239,20.859,29.788,0,44.495,11.917,23.818,0,0,0,-5.324,-5.03,42.056,58.192,58,50.565,10.056,10.3,49.625,1.79,58.192,8.948,-5.169,48.519,182.568,48.844,467.969,120.654,1.992,1.903,74.157,1.655,0.497222,-50.6906,0.553333,0.528611
18857,25.225,20.859,29.802,0,44.48,11.917,23.833,0,0,0,-5.143,-5.03,42.036,58.239,58,50.421,10.056,10.3,49.657,1.789,58.239,8.933,-5.143,48.519,182.568,48.844,467.708,120.654,1.969,1.873,74.119,1.654,0.496944,-50.4356,0.546944,0.520278
18858,25.225,20.859,29.788,0,44.436,11.917,23.833,0,0,0,-5.06,-5.03,42.036,58.283,58,50.29,10.058,10.3,49.63,1.787,58.283,8.933,-5.132,48.519,182.568,48.844,467.578,120.654,1.911,1.845,74.065,1.652,0.496389,-50.3277,0.530833,0.5125
